,word,count
1620,crossing,1
1638,move,1
1642,father,1
1667,128,1
1643,roadside,1
1666,added,1
1665,frame,1
1664,29000,1
1663,dow,1
1661,points,1
1660,11000,1
1658,40,1
1657,proving,1
1656,constantly,1
1655,least,1
1654,10pme,1
1651,ruined,1
1649,coincidence,1
1647,apologizes,1
1646,director,1
1645,unhinged,1
1644,bomb,1
1289,ted,1
955,conceded,1
1287,guns,1
582,sell,1
598,loved,1
594,players,1
587,vanessa,1
586,condolences,1
585,warmest,1
584,send,1
583,melania,1
581,termination,1
557,purchase,1
579,complained,1
578,bidens,1
576,tied,1
575,told,1
572,additionally,1
567,addition,1
559,antitank,1
599,passion,1
600,loss,1
602,daughter,1
603,gianna,1
653,journal,1
651,editorial,1
650,sunday,1
645,listen,1
644,nbcnews,1
636,fraudulent,1
635,calling,1
633,conman,1
631,softball,1
629,press,1
625,join,1
624,nimble,1
610,crash,1
609,helicopter,1
606,devastating,1
558,javelin,1
556,schedule,1
656,bottom,1
498,brilliant,1
510,precious,1
507,remembrance,1
506,holocaust,1
505,international,1
503,repdonbacon,1
501,christine,1
500,congrats,1
496,charlie,1
549,testify,1
495,television,1
493,dumbest,1
492,lemon,1
491,debates,1
488,forever,1
487,maryland,1
484,hollen,1
511,souls,1
512,perished,1
514,horrific,1
516,perpetrated,1
545,adamant,1
543,link,1
542,refuses,1
541,exoneration,1
540,tampering,1
536,ig,1
533,necessary,1
530,offered,1
527,cases,1
526,virus,1
525,concerning,1
524,communication,1
522,pm,1
518,regime,1
517,nazi,1
654,shall,1
658,becomes,1
799,mayors,1
755,fulfilling,1
768,foxbus,1
766,choosing,1
765,author,1
764,jeffress,1
761,succeed,1
759,apoplectic,1
757,promise,1
754,secondly,1
734,men,1
753,1000,1
750,rock,1
749,dumb,1
747,liddle,1
746,cheatin,1
745,lyin,1
736,minded,1
770,tweets,1
774,unpardonable,1
775,sins,1
776,eyes,1
796,honor,1
795,guts,1
794,domestic,1
792,touch,1
791,courageous,1
790,something,1
789,cowardice,1
788,puddles,1
787,crying,1
786,whining,1
783,reduces,1
782,wing,1
781,intimidated,1
779,clinton,1
778,hillary,1
735,nick,1
733,issue,1
659,vassal,1
680,paul,1
